genre,gross
Fantasy,85884815.0
Music,85884815.0
Drama,83077470.0
History,83077470.0
Thriller,83077470.0
War,83077470.0
Action,100018837.0
Comedy,100018837.0
Action,78747585.0
Animation,78747585.0
Comedy,78747585.0
Sci-Fi,78747585.0
Adventure,78616689.0
Drama,78616689.0
Sci-Fi,78616689.0
Comedy,75817994.0
Family,75817994.0
Fantasy,75817994.0
Horror,75817994.0
Mystery,75817994.0
Drama,100853835.0
Mystery,100853835.0
Sci-Fi,100853835.0
Thriller,100853835.0
Action,73209340.0
Horror,73209340.0
Sci-Fi,73209340.0
Thriller,73209340.0
Crime,72515360.0
Mystery,72515360.0
Thriller,72515360.0
Adventure,68558662.0
Family,68558662.0
Fantasy,68558662.0
Action,65653758.0
Adventure,65653758.0
Fantasy,65653758.0
Action,64685359.0
Adventure,64685359.0
Comedy,64685359.0
Crime,64685359.0
Mystery,64685359.0
Thriller,64685359.0
Action,61355436.0
Adventure,61355436.0
Romance,61355436.0
Sci-Fi,61355436.0
Thriller,61355436.0
Action,26871.0
Crime,26871.0
Thriller,26871.0
Adventure,60874615.0
Sci-Fi,60874615.0
Thriller,60874615.0
Adventure,143618384.0
Animation,143618384.0
Comedy,143618384.0
Family,143618384.0
Musical,143618384.0
Comedy,58220776.0
Drama,58220776.0
Sci-Fi,58220776.0
Action,47474112.0
Drama,47474112.0
Sci-Fi,47474112.0
Thriller,47474112.0
Action,42877165.0
Crime,42877165.0
Drama,42877165.0
Thriller,42877165.0
Drama,35168677.0
History,35168677.0
Thriller,35168677.0
War,35168677.0
Action,56114221.0
Adventure,56114221.0
Sci-Fi,56114221.0
Adventure,37567440.0
Fantasy,37567440.0
Biography,61644321.0
Drama,61644321.0
Sport,61644321.0
Action,190562.0
Family,190562.0
Fantasy,190562.0
Musical,190562.0
Drama,120147445.0
History,120147445.0
Sport,120147445.0
Action,241688385.0
Adventure,241688385.0
Drama,241688385.0
Thriller,241688385.0
Action,144512310.0
Crime,144512310.0
Thriller,144512310.0
Adventure,233630478.0
Drama,233630478.0
Romance,233630478.0
Animation,197992827.0
Comedy,197992827.0
Family,197992827.0
Music,197992827.0
Romance,197992827.0
Action,176049130.0
Mystery,176049130.0
Thriller,176049130.0
Action,172620724.0
Adventure,172620724.0
Drama,172620724.0
Thriller,172620724.0
Crime,183405771.0
Thriller,183405771.0
Action,20315324.0
Adventure,20315324.0
Romance,20315324.0
Animation,148313048.0
Comedy,148313048.0
Family,148313048.0
Fantasy,148313048.0
Animation,127706877.0
Comedy,127706877.0
Family,127706877.0
Fantasy,127706877.0
Musical,127706877.0
Romance,127706877.0
Action,126149655.0
Crime,126149655.0
Mystery,126149655.0
Thriller,126149655.0
Adventure,66941559.0
Comedy,66941559.0
Family,66941559.0
Action,78009155.0
Comedy,78009155.0
Crime,78009155.0
Comedy,63224849.0
Romance,63224849.0
Action,111544445.0
Crime,111544445.0
Drama,111544445.0
Mystery,111544445.0
Thriller,111544445.0
Comedy,112703470.0
Drama,112703470.0
Romance,112703470.0
Crime,117144465.0
Thriller,117144465.0
Adventure,84303558.0
Animation,84303558.0
Comedy,84303558.0
Family,84303558.0
Adventure,150832203.0
Mystery,150832203.0
Sci-Fi,150832203.0
Drama,51396781.0
History,51396781.0
War,51396781.0
Action,47592825.0
Adventure,47592825.0
Comedy,47592825.0
Thriller,47592825.0
Action,50016394.0
Adventure,50016394.0
Comedy,50016394.0
Fantasy,50016394.0
Drama,57010853.0
Romance,57010853.0
Action,62494975.0
Crime,62494975.0
Thriller,62494975.0
Adventure,46440491.0
Animation,46440491.0
Comedy,46440491.0
Family,46440491.0
Fantasy,46440491.0
Drama,44606335.0
Fantasy,44606335.0
Romance,44606335.0
Action,40048332.0
Drama,40048332.0
Thriller,40048332.0
Adventure,64933670.0
Comedy,64933670.0
Drama,64933670.0
Family,64933670.0
Fantasy,64933670.0
Action,31494270.0
Comedy,31494270.0
Fantasy,31494270.0
Romance,31494270.0
Action,31111260.0
Adventure,31111260.0
Sci-Fi,31111260.0
Thriller,31111260.0
Comedy,123307945.0
Romance,123307945.0
Sci-Fi,123307945.0
Adventure,153288182.0
Comedy,153288182.0
Mystery,153288182.0
Action,13401683.0
Sci-Fi,13401683.0
Comedy,137340146.0
Drama,137340146.0
Fantasy,137340146.0
Romance,137340146.0
Action,43575716.0
Comedy,43575716.0
Family,43575716.0
Fantasy,43575716.0
Action,80170146.0
Adventure,80170146.0
Sci-Fi,80170146.0
Thriller,80170146.0
Action,75754670.0
Adventure,75754670.0
Fantasy,75754670.0
Horror,75754670.0
Sci-Fi,75754670.0
Crime,33048353.0
Drama,33048353.0
History,33048353.0
Mystery,33048353.0
Thriller,33048353.0
Action,34543701.0
Mystery,34543701.0
Sci-Fi,34543701.0
Thriller,34543701.0
Comedy,242589580.0
Drama,242589580.0
Action,102981571.0
Adventure,102981571.0
Thriller,102981571.0
Action,180965237.0
Adventure,180965237.0
Thriller,180965237.0
Adventure,407999255.0
Drama,407999255.0
Sci-Fi,407999255.0
Thriller,407999255.0
Comedy,254455986.0
Action,162831698.0
Adventure,155019340.0
Animation,155019340.0
Comedy,155019340.0
Family,155019340.0
Adventure,145771527.0
Animation,145771527.0
Comedy,145771527.0
Drama,145771527.0
Family,145771527.0
Fantasy,145771527.0
Sci-Fi,145771527.0
Action,140459099.0
Drama,140459099.0
Romance,140459099.0
Sci-Fi,140459099.0
Thriller,140459099.0
Action,53215979.0
Comedy,53215979.0
Crime,53215979.0
Thriller,53215979.0
Comedy,158115031.0
Crime,158115031.0
Sport,158115031.0
Adventure,133103929.0
Animation,133103929.0
Comedy,133103929.0
Family,133103929.0
Fantasy,133103929.0
Music,133103929.0
Comedy,133668525.0
Action,130313314.0
Adventure,130313314.0
Comedy,130313314.0
Comedy,124590960.0
Drama,124590960.0
Romance,124590960.0
Mystery,127968405.0
Thriller,127968405.0
Comedy,120136047.0
Drama,120136047.0
Romance,120136047.0
Adventure,128200012.0
Animation,128200012.0
Comedy,128200012.0
Family,128200012.0
Sci-Fi,128200012.0
Action,112225777.0
Crime,112225777.0
Sci-Fi,112225777.0
Thriller,112225777.0
Comedy,109993847.0
Family,109993847.0
Fantasy,109993847.0
Romance,109993847.0
Crime,104054514.0
Drama,104054514.0
Thriller,104054514.0
Comedy,103028109.0
Romance,103028109.0
Action,101087161.0
Crime,101087161.0
Thriller,101087161.0
Action,101111837.0
Mystery,101111837.0
Thriller,101111837.0
Adventure,95632614.0
Drama,95632614.0
History,95632614.0
Romance,95632614.0
War,95632614.0
Action,94822707.0
Adventure,94822707.0
Drama,94822707.0
Thriller,94822707.0
Comedy,92969824.0
Family,92969824.0
Sci-Fi,92969824.0
Fantasy,91188905.0
Horror,91188905.0
Mystery,91188905.0
Thriller,91188905.0
Adventure,90443603.0
Animation,90443603.0
Comedy,90443603.0
Family,90443603.0
Fantasy,90443603.0
Sci-Fi,90443603.0
Sport,90443603.0
Adventure,82226474.0
Comedy,82226474.0
Crime,82226474.0
Family,82226474.0
Mystery,82226474.0
Drama,79363785.0
Sci-Fi,79363785.0
Thriller,79363785.0
Action,76081498.0
Crime,76081498.0
Mystery,76081498.0
Romance,76081498.0
Thriller,76081498.0
Action,85707116.0
Drama,85707116.0
War,85707116.0
Action,74329966.0
Adventure,74329966.0
Comedy,74329966.0
Romance,74329966.0
Adventure,100169068.0
Animation,100169068.0
Comedy,100169068.0
Family,100169068.0
Adventure,73215310.0
Animation,73215310.0
Family,73215310.0
Western,73215310.0
Comedy,80360866.0
Family,80360866.0
Romance,80360866.0
Action,69102910.0
Adventure,69102910.0
Family,69102910.0
Sci-Fi,69102910.0
Thriller,69102910.0
Drama,65948711.0
Mystery,65948711.0
Sci-Fi,65948711.0
Thriller,65948711.0
Animation,169692572.0
Comedy,169692572.0
Family,169692572.0
Fantasy,169692572.0
Animation,60507228.0
Family,60507228.0
Fantasy,60507228.0
Music,60507228.0
Action,56684819.0
Adventure,56684819.0
Sci-Fi,56684819.0
Action,50628009.0
Adventure,50628009.0
Family,50628009.0
Fantasy,50628009.0
Thriller,50628009.0
Action,69772969.0
Crime,69772969.0
Thriller,69772969.0
Action,45356386.0
Adventure,45356386.0
Western,45356386.0
Drama,55350897.0
Fantasy,55350897.0
Romance,55350897.0
Comedy,39442871.0
Fantasy,39442871.0
Action,37899638.0
Adventure,37899638.0
Comedy,37899638.0
Fantasy,37899638.0
Thriller,37899638.0
Action,37754208.0
Comedy,37754208.0
Sci-Fi,37754208.0
Action,38542418.0
Sci-Fi,38542418.0
Thriller,38542418.0
Drama,34566746.0
History,34566746.0
Thriller,34566746.0
Action,32885565.0
Adventure,32885565.0
Drama,32885565.0
Thriller,32885565.0
Adventure,36073232.0
Animation,36073232.0
Family,36073232.0
Action,21471685.0
Adventure,21471685.0
Sci-Fi,21471685.0
Adventure,20950820.0
Animation,20950820.0
Comedy,20950820.0
Family,20950820.0
Fantasy,20950820.0
Sci-Fi,20950820.0
Drama,19673424.0
Musical,19673424.0
Romance,19673424.0
Action,19480739.0
Adventure,19480739.0
Sci-Fi,19480739.0
Action,17593391.0
Adventure,17593391.0
Drama,17593391.0
Sci-Fi,17593391.0
Adventure,18318000.0
Comedy,18318000.0
Drama,18318000.0
Family,18318000.0
Fantasy,18318000.0
Action,27356090.0
Adventure,27356090.0
Fantasy,27356090.0
Action,17473245.0
Sci-Fi,17473245.0
Thriller,17473245.0
Adventure,15131330.0
Animation,15131330.0
Family,15131330.0
Fantasy,15131330.0
Documentary,19406406.0
Drama,19406406.0
Action,1891821.0
Adventure,1891821.0
Horror,1891821.0
Sci-Fi,1891821.0
Thriller,1891821.0
Action,23219748.0
Adventure,23219748.0
Drama,23219748.0
History,23219748.0
Romance,23219748.0
Biography,170708996.0
Drama,170708996.0
Adventure,422783777.0
Animation,422783777.0
Drama,422783777.0
Family,422783777.0
Musical,422783777.0
Action,103812241.0
Adventure,103812241.0
Comedy,103812241.0
Family,103812241.0
Fantasy,103812241.0
Sci-Fi,103812241.0
Animation,119793567.0
Comedy,119793567.0
Family,119793567.0
Fantasy,119793567.0
Sci-Fi,119793567.0
Crime,92930005.0
Drama,92930005.0
Thriller,92930005.0
Action,67286731.0
Adventure,67286731.0
Western,67286731.0
Comedy,74158157.0
Action,127083765.0
Crime,127083765.0
Thriller,127083765.0
Adventure,1339152.0
Animation,1339152.0
Drama,1339152.0
Family,1339152.0
Fantasy,1339152.0
Sci-Fi,15071514.0
Thriller,15071514.0
Adventure,26000610.0
Animation,26000610.0
Comedy,26000610.0
Family,26000610.0
Fantasy,26000610.0
Animation,323505540.0
Comedy,323505540.0
Family,323505540.0
Action,66462600.0
Adventure,66462600.0
Fantasy,66462600.0
Sci-Fi,66462600.0
Animation,368049635.0
Comedy,368049635.0
Family,368049635.0
Sci-Fi,368049635.0
Action,306124059.0
Adventure,306124059.0
Sci-Fi,306124059.0
Action,229074524.0
Adventure,229074524.0
Sci-Fi,229074524.0
Adventure,193136719.0
Animation,193136719.0
Comedy,193136719.0
Family,193136719.0
Drama,35286428.0
Sci-Fi,35286428.0
Thriller,35286428.0
Action,157299717.0
Adventure,157299717.0
Sci-Fi,157299717.0
Action,134568845.0
Crime,134568845.0
Fantasy,134568845.0
Thriller,134568845.0
Action,134006721.0
Adventure,134006721.0
Thriller,134006721.0
Action,195329763.0
Adventure,195329763.0
Animation,195329763.0
Comedy,195329763.0
Family,195329763.0
Fantasy,195329763.0
Comedy,120776832.0
Romance,120776832.0
Comedy,118823091.0
Drama,118823091.0
Family,118823091.0
Music,118823091.0
Musical,118823091.0
Romance,118823091.0
Horror,41814863.0
Mystery,41814863.0
Thriller,41814863.0
Action,97360069.0
Adventure,97360069.0
Comedy,97360069.0
Family,97360069.0
Sci-Fi,97360069.0
Crime,117698894.0
Mystery,117698894.0
Thriller,117698894.0
Comedy,162001186.0
Comedy,77032279.0
Drama,77032279.0
Comedy,73023275.0
Family,73023275.0
Action,68473360.0
Adventure,68473360.0
Drama,68473360.0
Thriller,68473360.0
Biography,66636385.0
Comedy,66636385.0
Drama,66636385.0
History,66636385.0
Adventure,160762022.0
Animation,160762022.0
Comedy,160762022.0
Family,160762022.0
Drama,103338338.0
Music,103338338.0
Musical,103338338.0
Comedy,55808744.0
Crime,55808744.0
Music,55808744.0
Drama,47379090.0
History,47379090.0
Thriller,47379090.0
Action,43426961.0
Drama,43426961.0
Thriller,43426961.0
War,43426961.0
Action,47000485.0
Comedy,47000485.0
Romance,47000485.0
Thriller,47000485.0
Action,45434443.0
Adventure,45434443.0
Comedy,45434443.0
Comedy,42044321.0
Drama,42044321.0
Romance,42044321.0
Animation,73661010.0
Comedy,73661010.0
Family,73661010.0
Fantasy,73661010.0
Mystery,73661010.0
Comedy,41523271.0
Crime,41523271.0
Drama,41523271.0
Romance,41523271.0
Action,37600435.0
Adventure,37600435.0
Romance,37600435.0
Thriller,37600435.0
Drama,39251128.0
History,39251128.0
Romance,39251128.0
Action,83503161.0
Drama,83503161.0
Fantasy,83503161.0
Romance,83503161.0
Action,34636443.0
Crime,34636443.0
Drama,34636443.0
Mystery,34636443.0
Thriller,34636443.0
Action,22751979.0
Adventure,22751979.0
Animation,22751979.0
Family,22751979.0
Sci-Fi,22751979.0
Action,30013346.0
Comedy,30013346.0
Crime,30013346.0
Thriller,30013346.0
Action,14567883.0
Drama,14567883.0
Sci-Fi,14567883.0
Animation,5409517.0
Comedy,5409517.0
Fantasy,5409517.0
Action,21009180.0
Adventure,21009180.0
Drama,21009180.0
Thriller,21009180.0
Drama,94999143.0
Mystery,94999143.0
Sci-Fi,94999143.0
Thriller,94999143.0
Action,336029560.0
Animation,336029560.0
Comedy,336029560.0
Family,336029560.0
Sci-Fi,336029560.0
Action,36381716.0
Fantasy,36381716.0
Crime,55585389.0
Mystery,55585389.0
Thriller,55585389.0
Drama,36976367.0
Mystery,36976367.0
Sci-Fi,36976367.0
Thriller,36976367.0
Action,107225164.0
Animation,107225164.0
Comedy,107225164.0
Family,107225164.0
Action,70224196.0
Adventure,70224196.0
Comedy,70224196.0
Romance,70224196.0
Thriller,70224196.0
Comedy,51814190.0
Drama,51814190.0
Action,47456450.0
Drama,47456450.0
Thriller,47456450.0
Action,148213377.0
Comedy,148213377.0
Sport,148213377.0
Comedy,112950721.0
Family,112950721.0
Fantasy,112950721.0
Biography,75600000.0
Drama,75600000.0
History,75600000.0
War,75600000.0
Action,62647540.0
Drama,62647540.0
War,62647540.0
Adventure,183132370.0
Animation,183132370.0
Comedy,183132370.0
Drama,27796042.0
Romance,27796042.0
Action,32616869.0
Drama,32616869.0
Sport,32616869.0
Adventure,18947630.0
Drama,18947630.0
Family,18947630.0
Drama,114195633.0
Mystery,114195633.0
Romance,114195633.0
Thriller,114195633.0
Comedy,144156464.0
Family,144156464.0
Fantasy,144156464.0
Drama,227965690.0
Sci-Fi,227965690.0
Thriller,227965690.0
Adventure,436471036.0
Animation,436471036.0
Comedy,436471036.0
Family,436471036.0
Fantasy,436471036.0
Romance,436471036.0
Adventure,244052771.0
Animation,244052771.0
Comedy,244052771.0
Family,244052771.0
Sport,244052771.0
Comedy,152149590.0
Romance,152149590.0
Action,141204016.0
Adventure,141204016.0
Thriller,141204016.0
Adventure,162495848.0
Animation,162495848.0
Comedy,162495848.0
Family,162495848.0
Fantasy,162495848.0
Crime,136448821.0
Thriller,136448821.0
Adventure,120523073.0
Drama,120523073.0
War,120523073.0
Adventure,119654900.0
Comedy,119654900.0
Family,119654900.0
Fantasy,119654900.0
Action,72660029.0
Adventure,72660029.0
Action,117541000.0
Thriller,117541000.0
Action,116643346.0
Adventure,116643346.0
Crime,116643346.0
Thriller,116643346.0
Fantasy,100614858.0
Mystery,100614858.0
Romance,100614858.0
Sci-Fi,100614858.0
Thriller,100614858.0
Drama,42272747.0
Fantasy,42272747.0
Mystery,42272747.0
Thriller,42272747.0
Action,80281096.0
Horror,80281096.0
Sci-Fi,80281096.0
Thriller,80281096.0
Animation,219613391.0
Comedy,219613391.0
Family,219613391.0
Fantasy,219613391.0
Music,219613391.0
Action,78120196.0
Drama,78120196.0
History,78120196.0
War,78120196.0
Action,98895417.0
Thriller,98895417.0
Action,70117571.0
Adventure,70117571.0
Sci-Fi,70117571.0
Thriller,70117571.0
Action,83552429.0
Sci-Fi,83552429.0
Adventure,66257002.0
Drama,66257002.0
Fantasy,66257002.0
Drama,65012000.0
Horror,65012000.0
Romance,65012000.0
Thriller,65012000.0
Drama,79883359.0
War,79883359.0
Drama,78031620.0
War,78031620.0
Adventure,54222000.0
Drama,54222000.0
Sci-Fi,54222000.0
Thriller,54222000.0
Drama,52474616.0
Action,55942830.0
Drama,55942830.0
Fantasy,55942830.0
Horror,55942830.0
War,55942830.0
Action,40932372.0
Thriller,40932372.0
Adventure,38345403.0
Family,38345403.0
Fantasy,38345403.0
Romance,38345403.0
Adventure,37901509.0
Biography,37901509.0
Drama,37901509.0
History,37901509.0
War,37901509.0
Comedy,48430355.0
Drama,48430355.0
Action,30157016.0
Adventure,30157016.0
Comedy,30157016.0
Thriller,30157016.0
Action,28031250.0
Adventure,28031250.0
Horror,28031250.0
Sci-Fi,28031250.0
Action,33105600.0
Adventure,33105600.0
Comedy,33105600.0
Thriller,33105600.0
Action,62321039.0
Fantasy,62321039.0
Horror,62321039.0
Comedy,38509342.0
Drama,38509342.0
Musical,38509342.0
Romance,38509342.0
Drama,19076815.0
War,19076815.0
Action,25093607.0
Crime,25093607.0
Thriller,25093607.0
Action,18990542.0
Sci-Fi,18990542.0
Sport,18990542.0
Action,14294842.0
Crime,14294842.0
Sci-Fi,14294842.0
Thriller,14294842.0
Action,19819494.0
Crime,19819494.0
Drama,19819494.0
Thriller,19819494.0
Action,13596911.0
Adventure,13596911.0
Animation,13596911.0
Comedy,13596911.0
Crime,13596911.0
Family,13596911.0
Fantasy,13596911.0
Action,7097125.0
Crime,7097125.0
Drama,7097125.0
Mystery,7097125.0
Thriller,7097125.0
Action,37760080.0
Adventure,37760080.0
Mystery,37760080.0
Sci-Fi,37760080.0
Thriller,37760080.0
Crime,5851188.0
Mystery,5851188.0
Thriller,5851188.0
Action,25121291.0
Crime,25121291.0
Mystery,25121291.0
Sci-Fi,25121291.0
Thriller,25121291.0
Action,18821279.0
Adventure,18821279.0
Fantasy,18821279.0
Action,118471320.0
Drama,118471320.0
Thriller,118471320.0
Adventure,300523113.0
Drama,300523113.0
Fantasy,300523113.0
Romance,300523113.0
Crime,71069884.0
Drama,71069884.0
Thriller,71069884.0
Animation,251501645.0
Comedy,251501645.0
Family,251501645.0
Action,35324232.0
Comedy,35324232.0
Crime,35324232.0
Drama,35324232.0
Thriller,35324232.0
Comedy,81257500.0
Adventure,617840.0
Drama,617840.0
History,617840.0
Romance,617840.0
Action,29655590.0
Comedy,29655590.0
Fantasy,29655590.0
Sci-Fi,29655590.0
Comedy,45045037.0
Romance,45045037.0
Biography,28965197.0
Drama,28965197.0
Thriller,28965197.0
Action,39380442.0
Drama,39380442.0
Thriller,39380442.0
Action,37516013.0
Fantasy,37516013.0
Horror,37516013.0
Action,87704396.0
Crime,87704396.0
Romance,87704396.0
Thriller,87704396.0
Drama,83892374.0
Mystery,83892374.0
Sci-Fi,83892374.0
Thriller,83892374.0
Action,5932060.0
Adventure,5932060.0
Fantasy,5932060.0
War,5932060.0
Action,216119491.0
Drama,216119491.0
War,216119491.0
Action,43568507.0
Crime,43568507.0
Drama,43568507.0
Thriller,43568507.0
Comedy,182805123.0
Fantasy,182805123.0
Romance,182805123.0
Adventure,176387405.0
Animation,176387405.0
Comedy,176387405.0
Family,176387405.0
Drama,33685268.0
Horror,33685268.0
Sci-Fi,33685268.0
Thriller,33685268.0
Biography,182204440.0
Drama,182204440.0
History,182204440.0
War,182204440.0
Action,171383253.0
Sci-Fi,171383253.0
Adventure,172071312.0
Drama,172071312.0
History,172071312.0
Action,119412921.0
Sci-Fi,119412921.0
Comedy,139225854.0
Family,139225854.0
Fantasy,139225854.0
Drama,148775460.0
Musical,148775460.0
Romance,148775460.0
Comedy,115731542.0
Drama,115731542.0
Romance,115731542.0
Comedy,100468793.0
Action,93771072.0
Adventure,93771072.0
Comedy,93771072.0
Romance,93771072.0
Thriller,93771072.0
Western,93771072.0
Comedy,100448498.0
Drama,100448498.0
Biography,115603980.0
Drama,115603980.0
Sport,115603980.0
War,115603980.0
Action,90454043.0
Adventure,90454043.0
Thriller,90454043.0
Action,84049211.0
Adventure,84049211.0
Thriller,84049211.0
Action,70450000.0
Crime,70450000.0
Thriller,70450000.0
Comedy,69688384.0
Family,69688384.0
Fantasy,69688384.0
Drama,70236496.0
History,70236496.0
Thriller,70236496.0
Drama,63695760.0
Comedy,59617068.0
Romance,59617068.0
Drama,55637680.0
Mystery,55637680.0
Thriller,55637680.0
Comedy,85911262.0
Drama,85911262.0
Family,85911262.0
Musical,85911262.0
Comedy,53846915.0
Crime,53846915.0
Drama,53846915.0
Romance,53846915.0
Action,54758461.0
